user_id,product_id,rating
u100,208888086,5
u100,209280881,5
u100,209338692,5
u100,209279605,4
u100,207776603,5
u100,208220236,2
u100,209459893,3
u100,208776875,2
u100,209197320,5
u100,208124737,5
u100,208765689,5
u100,208317948,5
u100,209618579,1
u100,208966548,1
u100,209338318,4
u100,209527222,4
u100,208936219,2
u100,209278687,5
u100,209092837,5
u100,209527222,5
u100,209092837,5
u100,209278021,5
u100,209514892,5
u100,209463559,3
u100,208541972,1
u100,208896502,5
u100,209463559,3
u100,209197349,5
u100,209197349,4
u100,209439875,2
u100,208888086,5
u100,208884004,2
u100,207729715,5
u100,208946985,1
u100,208042565,5
u100,209041793,1
u100,209027620,5
u100,208224606,2
u100,209338396,5
u100,208633386,5
u101,208120724,4
u101,208823286,5
u101,208785193,5
u101,207949746,5
u101,208947094,5
u101,208633386,1
u101,208120878,5
u101,208313526,1
u101,207684937,2
u101,208313526,2
u101,209078961,5
u101,208952665,4
u101,208823285,5
u101,208697082,5
u101,208947173,5
u101,208778188,5
u101,209463008,1
u101,209430762,3
u101,209079006,5
u101,207949746,5
u101,208120878,5
u101,208884004,4
u101,209278129,3
u101,208042929,4
u101,209079005,3
u101,208952665,5
u101,209372304,2
u101,207950082,5
u101,208823286,4
u101,209459863,1
u101,208042562,5
u101,209045340,1
u101,208120724,5
u101,209279605,2
u101,208952665,5
u101,208777155,5
u101,207949746,4
u101,208776875,4
u101,208224606,4
u101,208785193,4
u101,209172344,2
u101,208361192,5
u101,209372266,2
u101,208042562,5
u101,209084518,1
u101,208823285,5
u101,208777155,5
u101,209079006,5
u101,208917995,1
u101,208042562,5
u101,206656950,1
u101,208660830,5
u101,208465812,4
u101,208120724,5
u101,209226013,1
u101,208966548,5
u101,208042929,5
u101,208699646,5
u101,208715074,1
u101,207949746,5
u101,209277634,3
u101,208966519,5
u101,209618579,3
u101,208042929,4
u101,208776487,4
u101,208776875,5
u101,208917995,1
u101,208057270,1
u101,208699646,5
u101,207949746,5
u101,208787935,5
u101,209272998,5
u101,209027620,3
u101,208823286,4
u101,208776837,5
u101,209078961,5
u101,208785193,4
u101,209383578,2
u101,207949746,5
u101,208884004,5
u101,208465812,4
u101,208369661,2
u101,208120878,5
u101,208776487,5
u101,207729715,1
u101,208946985,5
u101,208042562,4
u101,208946985,5
u101,208776702,4
u101,208946985,5
u101,209372339,2
u101,208787935,5
u101,208785193,5
u101,209079005,5
u101,208966519,5
u101,208776487,5
u101,208947173,5
u101,201071505,3
u101,208776702,5
u101,208660676,5
u102,209083297,5
u102,208694142,4
u102,209459893,5
u102,208788811,5
u102,209197320,2
u102,209454337,3
u102,208903800,4
u102,209084518,5
u102,209006193,5
u102,209281412,4
u102,209439854,5
u102,208614624,5
u102,209205196,5
u102,209439854,3
u102,209459863,5
u102,209197349,2
u102,208614624,5
u102,209325572,4
u102,209225972,2
u102,209439854,4
u102,208765895,1
u102,208042562,3
u102,209549751,5
u102,208715037,2
u102,209338656,3
u102,208710560,3
u102,208492175,2
u102,209125289,4
u102,209041793,4
u102,209041793,4
u102,209172344,5
u102,209125053,5
u102,209001678,5
u102,209338596,2
u102,208614624,5
u102,207314147,2
u102,209463008,5
u102,209549751,5
u102,209281135,4
u102,209372339,4
u102,208451816,3
u102,208888086,1
u102,208614624,4
u102,209083297,4
u102,209459860,5
u102,209281412,5
u102,208917995,1
u102,209618579,5
u102,209422610,3
u102,208042562,2
u102,209459862,5
u102,208124737,2
u102,209168495,5
u102,209205196,4
u102,209372339,5
u102,208361192,2
u102,208947173,2
u102,209281412,5
u102,209083297,5
u102,209459862,4
u102,209256890,5
u102,208694142,5
u102,209618579,5
u102,208787935,2
u102,209454337,2
u102,208788811,5
u102,209459893,5
u102,209125289,5
u102,209027620,2
u102,208777155,3
u102,209459861,5
u102,209372339,5
u102,209226186,1
u102,209079005,1
u102,209413338,1
u102,209256890,5
u102,209006193,5
u102,209550454,4
u102,209372304,5
u102,209463008,5
u102,209463008,5
u102,209278021,1
u102,209084518,5
u102,209465167,5
u102,209205196,5
u102,209281135,5
u102,209422610,5
u102,209459893,5
u102,209172344,5
u102,209485512,5
u102,209463008,5
u102,209485512,3
u102,209205295,4
u102,208778188,3
u102,209631644,2
u102,206817079,2
u102,208660830,2
u102,209372304,4
u102,209465167,3
u102,209347263,5
u103,209278166,2
u103,208465812,2
u103,208549738,5
u103,208696103,4
u103,209338476,5
u103,208347327,5
u103,209018019,5
u103,209338733,5
u103,209430762,5
u103,208810050,4
u103,209205196,1
u103,201071505,5
u103,208057258,4
u103,208057270,5
u103,208057270,5
u103,208699646,3
u103,209281412,1
u103,208613976,5
u103,208451816,4
u103,209430762,4
u103,208057246,5
u103,208047641,5
u103,208715280,4
u103,208313526,5
u103,209430762,5
u103,208715074,5
u103,208761307,5
u103,208660676,3
u103,209439854,3
u103,206817071,2
u103,207950103,1
u103,209338453,5
u103,208541972,5
u103,209030491,4
u103,209527222,2
u103,208220236,5
u103,208810050,5
u103,208549738,5
u103,209372266,1
u103,208770083,1
u103,208347327,4
u103,209084518,2
u103,208057288,5
u103,208613976,5
u103,209059787,5
u103,208761307,5
u103,208770083,1
u103,208660676,2
u103,208715037,5
u103,208361192,1
u103,208810050,5
u103,208715074,5
u103,209125482,1
u103,209463008,3
u103,208715280,5
u103,209226013,2
u103,208696103,4
u103,208347327,5
u103,209436881,5
u103,208898537,2
u103,209422610,1
u103,208465812,1
u103,209059787,5
u103,209045340,5
u103,208541972,5
u103,208057270,4
u103,208761307,4
u103,209338733,5
u103,208425804,4
u103,209279605,2
u103,209059787,5
u103,208347327,5
u103,208224606,1
u103,209514892,1
u103,209100021,5
u103,208761307,5
u103,209079006,2
u103,208549738,5
u103,208966554,1
u103,209521838,4
u103,209030491,5
u103,209278996,1
u103,209436881,5
u103,208761307,5
u103,208220236,5
u103,209514892,2
u103,209018019,5
u103,209459863,2
u103,209030491,4
u103,209436881,5
u103,209030491,4
u103,209338733,5
u103,209413338,3
u103,208715280,5
u103,208451816,5
u103,209554549,1
u103,208042562,3
u103,209445940,5
u103,208057246,5
u103,208936219,5
u104,208946985,2
u104,208603285,5
u104,209278129,5
u104,208347327,3
u104,208603285,4
u104,208120878,2
u104,208347327,1
u104,208787935,3
u104,209278687,4
u104,207314147,5
u104,208888086,5
u104,208425804,2
u104,208124737,5
u104,209439854,2
u104,208898537,4
u104,209272998,1
u104,208815049,5
u104,209272998,2
u104,209001678,2
u104,207949746,3
u104,207151517,4
u104,208487857,5
u104,206817079,5
u104,209413338,5
u104,209079082,3
u104,209383578,5
u104,209239030,5
u104,208776837,3
u104,209278166,5
u104,208896502,5
u104,208898155,5
u104,209532238,5
u104,208815049,4
u104,206656950,5
u104,208633386,5
u104,208917995,5
u104,23560886,5
u104,208042565,4
u104,209454337,5
u104,209278129,5
u104,208492175,1
u104,208947094,2
u104,208765926,5
u104,208898537,5
u104,206656956,5
u104,209338396,5
u104,209279605,4
u104,209059787,2
u104,209278166,5
u104,208603285,5
u104,209197349,5
u104,208661715,4
u104,209278021,4
u104,209277634,5
u104,209027620,5
u104,209338596,5
u104,208966548,2
u104,208896546,5
u104,208966973,4
u104,209059787,3
u104,208633386,5
u104,209338396,5
u104,209279605,5
u104,208903800,2
u104,209275508,3
u104,209125053,3
u104,209338318,3
u104,206656956,5
u104,209338596,4
u104,206656950,5
u104,209277572,5
u104,208898537,5
u104,209278129,5
u104,209338596,5
u104,207729972,5
u104,208047641,1
u104,206817071,5
u104,209338318,5
u104,208124737,5
u104,209439854,1
u104,209141013,5
u104,208487857,5
u104,209338318,4
u104,209454337,4
u104,209372304,1
u104,206656950,3
u104,208966973,3
u104,209631644,5
u104,209278166,5
u104,208777741,5
u104,208120878,3
u104,208823285,2
u104,209278166,5
u104,209279613,5
u104,208042565,5
u104,209338596,4
u104,209485586,5
u104,209456062,5
u104,209100021,1
u104,207729715,5
u105,208947094,5
u105,208776487,5
u105,208699646,4
u105,209338453,1
u105,209079082,4
u105,208966548,5
u105,208787935,4
u105,208778188,5
u105,208697014,5
u105,209338396,2
u105,208966548,5
u105,209279605,3
u105,208787935,5
u105,209338733,3
u105,208660830,5
u105,208883908,5
u105,209079005,5
u105,208823286,5
u105,209079082,5
u105,209278021,2
u105,208884004,3
u105,208966548,4
u105,209197349,1
u105,208120724,5
u105,209172344,2
u105,208260720,5
u105,208042562,4
u105,208465812,5
u105,208313526,2
u105,208549738,2
u105,209059787,2
u105,209456062,2
u105,207949746,4
u105,208883908,3
u105,208042929,5
u105,208777155,5
u105,209078961,4
u105,206817079,2
u105,209338728,1
u105,208465812,5
u105,208042562,5
u105,208883908,4
u105,209079006,5
u105,209272998,5
u105,208604532,2
u105,207314272,1
u105,208660830,5
u105,208761307,2
u105,208823286,5
u105,208699646,5
u105,208613976,3
u105,208947173,4
u105,209413338,3
u105,208603290,3
u105,208042929,5
u105,208883908,5
u105,208317935,3
u105,22786800,2
u105,209445940,2
u105,208660830,5
u105,208952665,4
u105,209079006,5
u105,208465812,4
u105,208776487,4
u105,209272998,5
u105,208884004,3
u105,209141221,1
u105,208660830,4
u105,208660830,4
u105,208715280,3
u105,22786800,3
u105,209205196,3
u105,209001678,1
u105,209325572,3
u105,208260720,5
u105,208966548,4
u105,208785193,4
u105,208883908,4
u105,208224606,5
u105,208947094,5
u105,208120724,4
u105,209018019,2
u105,208697014,5
u105,208042562,4
u105,208361192,4
u105,208696103,2
u105,208770083,2
u105,209125053,2
u105,208042929,5
u105,208947094,5
u105,208776702,5
u105,209100021,1
u105,208224606,5
u105,208260720,4
u105,208778188,5
u105,208699646,5
u105,208823285,5
u105,208785193,5
u105,208260720,3
u105,208776875,5
u106,209256890,5
u106,209521838,1
u106,209338318,2
u106,208776875,2
u106,209422610,5
u106,209459893,5
u106,209549751,4
u106,209459861,5
u106,209372266,4
u106,208903800,5
u106,209459861,5
u106,209172344,4
u106,209281412,5
u106,209445940,2
u106,209220066,3
u106,207950103,2
u106,209459860,5
u106,209463559,5
u106,209281135,5
u106,208697014,1
u106,209168495,5
u106,209618579,4
u106,209372266,5
u106,209372266,5
u106,209454337,2
u106,209463008,4
u106,209372266,5
u106,209550454,4
u106,208697014,2
u106,209459862,5
u106,209338733,3
u106,208694142,4
u106,209372339,4
u106,209485512,5
u106,209205196,4
u106,209320846,1
u106,209125053,5
u106,208042929,2
u106,209084518,5
u106,209439854,5
u106,208057270,3
u106,208896502,3
u106,209041793,4
u106,209084518,5
u106,209439854,5
u106,209485512,5
u106,209001678,4
u106,209125053,5
u106,209436881,1
u106,209001678,5
u106,209372339,5
u106,208660676,1
u106,209618579,3
u106,209205196,5
u106,208660830,2
u106,209084518,5
u106,208788811,5
u106,209083297,5
u106,209100021,1
u106,201071505,1
u106,209041793,5
u106,209278129,1
u106,209549751,5
u106,207314147,1
u106,209277572,1
u106,208898155,2
u106,209463559,5
u106,209281135,5
u106,209439854,5
u106,209439875,4
u106,208778188,2
u106,209439875,5
u106,208715074,2
u106,209030491,1
u106,209281412,5
u106,209084518,5
u106,209436881,1
u106,209125482,5
u106,209459862,5
u106,208903800,5
u106,209168495,5
u106,208603285,3
u106,209463008,5
u106,209372304,4
u106,209463008,5
u106,209372304,4
u106,209459863,5
u106,209338476,1
u106,209439854,5
u106,209459860,5
u106,208966973,3
u106,209422610,5
u106,209465167,5
u106,208823286,1
u106,208317935,1
u106,209142303,5
u106,209459893,4
u106,209439875,5
u106,209279079,2
u106,208614624,5
u107,209220066,4
u107,201071505,4
u107,209338733,5
u107,208715037,4
u107,208369661,5
u107,209030491,5
u107,209338733,5
u107,208604532,5
u107,209278687,1
u107,209436881,5
u107,208761307,5
u107,208220236,5
u107,208220236,4
u107,208936219,5
u107,209045340,5
u107,208057258,5
u107,208810050,5
u107,209030491,4
u107,209485512,2
u107,208715067,5
u107,209461784,3
u107,209445940,5
u107,208425804,5
u107,208492175,5
u107,208347327,5
u107,208936219,5
u107,208057270,5
u107,209521838,5
u107,209430762,4
u107,208715067,5
u107,208549738,5
u107,208823286,2
u107,209338728,3
u107,207151517,2
u107,209422610,1
u107,209018019,5
u107,209521838,4
u107,209320846,4
u107,209226186,2
u107,209320846,5
u107,208541972,5
u107,209338476,5
u107,208510890,2
u107,208761307,5
u107,208604532,5
u107,208369661,5
u107,208057288,5
u107,209459863,1
u107,209521838,5
u107,209521838,5
u107,208715280,4
u107,208541972,5
u107,208057258,5
u107,209275508,2
u107,208541972,5
u107,209338540,5
u107,209485586,1
u107,209280881,2
u107,208694142,1
u107,208047641,5
u107,208936219,5
u107,209338540,4
u107,209338453,4
u107,208057270,5
u107,208425804,5
u107,208057246,4
u107,209125053,3
u107,208936219,5
u107,208541972,4
u107,208057246,5
u107,209430762,4
u107,209279605,2
u107,208549738,5
u107,208715074,4
u107,209338396,3
u107,209084518,1
u107,208614624,3
u107,209521838,5
u107,209485512,2
u107,209436881,4
u107,208888086,3
u107,208715037,5
u107,208810050,4
u107,207776603,2
u107,208492175,5
u107,208715067,5
u107,208715067,5
u107,206817079,3
u107,208451816,5
u107,208425804,5
u107,209059787,5
u107,208761307,4
u107,209485512,2
u107,209100021,4
u107,209045340,4
u107,207729715,2
u107,208057270,5
u107,209027620,2
u107,208347327,5
u107,208696103,5
u108,208057258,2
u108,209383578,5
u108,208042565,5
u108,207314272,4
u108,209078961,1
u108,207729715,5
u108,209383578,4
u108,208765895,4
u108,209045340,2
u108,208633386,4
u108,209280881,4
u108,209372339,1
u108,208697014,2
u108,208765895,5
u108,208815049,4
u108,208120724,3
u108,209001678,3
u108,208898155,4
u108,209459862,2
u108,208770083,5
u108,208777741,5
u108,209197320,4
u108,209205295,1
u108,23560886,5
u108,208487857,5
u108,209338318,3
u108,208047641,2
u108,207729972,3
u108,208487857,5
u108,207314272,5
u108,209527222,5
u108,209226186,5
u108,208697014,2
u108,209338596,5
u108,208896546,5
u108,207949746,1
u108,208487857,5
u108,209338728,5
u108,209445940,3
u108,209141013,4
u108,209338596,5
u108,208715067,2
u108,209527222,4
u108,209278129,5
u108,209226013,5
u108,208603290,5
u108,209279613,5
u108,208057270,1
u108,209618579,3
u108,208603285,5
u108,208823286,2
u108,208697014,1
u108,207151517,5
u108,209239030,4
u108,209338728,5
u108,209226186,5
u108,209079082,2
u108,209278996,3
u108,209278129,5
u108,208047641,1
u108,209172344,2
u108,207314147,5
u108,209338728,5
u108,209141221,5
u108,209220066,2
u108,208898537,5
u108,209278166,5
u108,209485586,5
u108,207314147,5
u108,209280881,5
u108,209226013,5
u108,208696103,2
u108,209456062,5
u108,208661715,5
u108,209125289,2
u108,208603285,4
u108,208765895,5
u108,208224606,1
u108,208633386,5
u108,208898183,5
u108,208510890,5
u108,209027620,5
u108,208603290,4
u108,209205196,1
u108,209383578,4
u108,208710560,5
u108,209197349,5
u108,23560886,5
u108,208660676,1
u108,209514892,5
u108,209226013,4
u108,207729715,5
u108,208777741,5
u108,209383578,5
u108,209226004,5
u108,208361192,2
u108,22786800,4
u108,209141013,5
u108,208776702,2
u108,208888086,5
u109,208776875,5
u109,209226004,1
u109,209079005,5
u109,208260720,5
u109,208699646,5
u109,208361192,4
u109,208823286,4
u109,208952665,4
u109,206656956,1
u109,208952665,5
u109,209383578,2
u109,208697082,5
u109,207695449,2
u109,208465812,4
u109,208823285,5
u109,208952665,5
u109,209125053,2
u109,208042562,4
u109,207314147,2
u109,209142303,1
u109,208715067,2
u109,209465167,2
u109,208776875,5
u109,209079082,4
u109,209338318,1
u109,208778188,5
u109,208785193,5
u109,208047641,1
u109,208661715,3
u109,208042929,5
u109,207950082,5
u109,208361192,5
u109,208947094,4
u109,209383578,1
u109,208776487,5
u109,208715074,1
u109,208260720,4
u109,207950082,5
u109,208788811,2
u109,209459863,1
u109,208952665,3
u109,208715280,2
u109,209413338,2
u109,208785193,5
u109,208660676,5
u109,208952665,5
u109,208120878,5
u109,207776603,3
u109,208224606,3
u109,208120724,5
u109,208952665,5
u109,208697082,5
u109,208614624,2
u109,208042929,5
u109,208510890,3
u109,208776837,5
u109,208952665,5
u109,208465812,4
u109,208778188,5
u109,207949746,5
u109,209226004,1
u109,208823286,5
u109,208777155,5
u109,208696103,1
u109,208715074,2
u109,207950082,5
u109,208347327,2
u109,208883908,5
u109,208947094,5
u109,208787935,5
u109,209079082,5
u109,207949746,5
u109,208042929,5
u109,208660830,5
u109,208966548,5
u109,208776837,5
u109,209465167,2
u109,208697082,4
u109,208776487,5
u109,209006193,3
u109,208787935,4
u109,208660830,5
u109,208361192,4
u109,208042929,5
u109,207950103,4
u109,208823285,5
u109,208966519,5
u109,209197320,1
u109,209422610,1
u109,209338540,2
u109,208777155,4
u109,209079005,5
u109,208952665,3
u109,208883908,5
u109,207949746,5
u109,209272998,4
u109,209079006,5
u109,207776603,3
u109,209078961,5
u109,208947173,5
u110,201071505,2
u110,209083297,5
u110,209125053,3
u110,208776875,1
u110,209325572,4
u110,208823286,2
u110,209281412,5
u110,209459862,5
u110,209618579,5
u110,208224606,1
u110,209100021,2
u110,209281135,5
u110,209142303,5
u110,209125289,5
u110,209549751,5
u110,209459861,5
u110,209459863,5
u110,209125482,5
u110,209459862,4
u110,208057258,3
u110,209226013,2
u110,208777741,2
u110,209084518,4
u110,209320846,3
u110,209439854,4
u110,209463008,5
u110,208317935,1
u110,209459893,5
u110,209459862,4
u110,208057246,3
u110,208120724,1
u110,209439854,5
u110,209454337,2
u110,209439854,4
u110,209463559,5
u110,209485512,5
u110,208788811,4
u110,209372266,5
u110,209459863,4
u110,209439875,5
u110,209125289,4
u110,209338476,1
u110,209338318,3
u110,209220066,2
u110,209439875,5
u110,209279613,2
u110,209521838,3
u110,208903800,5
u110,207950103,1
u110,209083297,4
u110,209172344,5
u110,209463008,5
u110,209325572,5
u110,209197320,1
u110,209463559,5
u110,208694142,5
u110,208361192,2
u110,209459862,5
u110,209125289,5
u110,208614624,4
u110,208604532,1
u110,209281135,5
u110,209278687,2
u110,209338453,1
u110,209205295,4
u110,209125053,5
u110,208697014,1
u110,208788811,4
u110,208614624,5
u110,209083297,5
u110,209142303,5
u110,209272998,3
u110,209459860,5
u110,209347263,5
u110,208694142,3
u110,209281412,5
u110,209549751,5
u110,209084518,5
u110,207950082,2
u110,209125482,5
u110,208903800,4
u110,209168495,5
u110,209439875,3
u110,209459861,5
u110,209281412,5
u110,208614624,5
u110,209001678,4
u110,208260720,1
u110,209125289,5
u110,208966548,2
u110,209459863,4
u110,209142303,5
u110,208778188,2
u110,209278166,3
u110,208770083,1
u110,209197349,3
u110,209459893,4
u110,208120724,3
u110,209281412,5
u110,209372304,5
u111,208633386,2
u111,208549738,5
u111,209278021,1
u111,208347327,5
u111,209018019,5
u111,208936219,5
u111,209280881,2
u111,209430762,4
u111,208604532,5
u111,209372339,2
u111,208777155,1
u111,207151517,1
u111,208815049,2
u111,208936219,5
u111,208810050,4
u111,208765689,3
u111,208492175,4
u111,208694142,1
u111,208057246,5
u111,208347327,5
u111,208042929,2
u111,208057288,5
u111,209220066,5
u111,208715074,5
u111,209338733,5
u111,208492175,5
u111,208347327,4
u111,208057258,5
u111,209338656,2
u111,208220236,5
u111,201071505,5
u111,208057246,5
u111,206817079,2
u111,209338318,1
u111,208613976,5
u111,209220066,3
u111,209338476,5
u111,208699646,1
u111,209278129,1
u111,208715067,5
u111,208761307,5
u111,209338733,5
u111,208487857,1
u111,209030491,5
u111,209100021,4
u111,208715037,5
u111,209459862,1
u111,209445940,5
u111,209338476,5
u111,209436881,5
u111,201071505,5
u111,209278996,1
u111,208220236,3
u111,208715074,4
u111,209125053,1
u111,209278687,2
u111,208057246,5
u111,208047641,5
u111,209018019,5
u111,208936219,5
u111,208220236,5
u111,208715074,5
u111,208549738,5
u111,209220066,5
u111,209445940,4
u111,208549738,5
u111,208694142,3
u111,209372304,1
u111,208947173,1
u111,209338453,4
u111,208549738,5
u111,208347327,5
u111,208898155,1
u111,209338453,5
u111,209338733,5
u111,208347327,5
u111,209018019,5
u111,209001678,1
u111,209465167,3
u111,209141221,1
u111,209485512,1
u111,208057246,5
u111,208549738,5
u111,208313526,5
u111,208057288,5
u111,208694142,1
u111,208451816,5
u111,209030491,5
u111,208715074,4
u111,208715074,5
u111,208715037,4
u111,209079006,1
u111,209521838,3
u111,209422610,2
u111,208313526,5
u111,208715074,4
u111,208614624,3
u111,209277572,1
u111,208361192,1
u111,208057270,5
u112,208492175,1
u112,208888086,4
u112,209168495,2
u112,209459862,2
u112,22786800,4
u112,208224606,2
u112,208633386,5
u112,209027620,3
u112,209383578,5
u112,208765689,5
u112,209027620,5
u112,208699646,2
u112,209338656,4
u112,208697082,1
u112,208487857,5
u112,208936219,2
u112,208770083,5
u112,209278996,5
u112,208047641,2
u112,209338396,5
u112,208946985,1
u112,206656956,5
u112,209281135,2
u112,209459863,3
u112,208898183,5
u112,209279605,4
u112,206656950,5
u112,209338540,3
u112,209445940,2
u112,209430762,2
u112,209280881,5
u112,209278687,5
u112,208633386,4
u112,208603290,4
u112,209197320,5
u112,208966973,5
u112,208765926,5
u112,209083297,2
u112,209083297,2
u112,209059787,2
u112,209338692,5
u112,209278996,5
u112,206656950,4
u112,208815049,5
u112,209092837,5
u112,208966548,2
u112,208042565,5
u112,208903800,2
u112,209461784,5
u112,209278166,5
u112,208661715,5
u112,206656950,5
u112,209280881,5
u112,209618579,3
u112,209226186,5
u112,209092837,5
u112,209338453,3
u112,209550454,2
u112,209279079,5
u112,209279079,5
u112,209079006,1
u112,206817079,5
u112,208765926,4
u112,208770083,4
u112,209461784,5
u112,209277572,5
u112,209225972,5
u112,208966554,2
u112,208896502,5
u112,209279079,3
u112,208761307,2
u112,208776837,3
u112,209027620,5
u112,208047641,2
u112,209338396,5
u112,209125053,2
u112,209347263,3
u112,208952665,1
u112,208347327,3
u112,209454337,5
u112,209018019,2
u112,209141013,5
u112,207776603,5
u112,208057246,1
u112,209383578,5
u112,209084518,1
u112,209141013,5
u112,209527222,5
u112,208898155,5
u112,208888086,4
u112,206817071,4
u112,208603290,5
u112,209279079,4
u112,209079006,3
u112,209278996,5
u112,208661715,5
u112,209226004,4
u112,209280881,5
u112,209338396,5
u112,209141221,5
u113,209461784,2
u113,209280881,2
u113,207949746,4
u113,208823285,5
u113,209279079,2
u113,208966519,5
u113,208788811,2
u113,208776487,5
u113,208883908,4
u113,209205196,2
u113,208884004,5
u113,208778188,4
u113,208785193,5
u113,209272998,5
u113,208966548,5
u113,208917995,3
u113,209521838,2
u113,209205295,2
u113,208260720,5
u113,209018019,1
u113,209463008,1
u113,209079005,5
u113,208661715,2
u113,207949746,4
u113,208465812,4
u113,208042929,5
u113,208224606,5
u113,209459863,3
u113,208947094,5
u113,208697014,3
u113,208966554,4
u113,209465167,3
u113,208120878,5
u113,208487857,3
u113,209281135,2
u113,208361192,5
u113,208361192,5
u113,208966554,5
u113,209079082,5
u113,208057246,2
u113,208776875,5
u113,208787935,3
u113,208660830,5
u113,209226004,2
u113,208660830,5
u113,209456062,2
u113,207950103,5
u113,208883908,5
u113,208947173,3
u113,208614624,2
u113,209527222,2
u113,209372304,2
u113,208966554,5
u113,208777741,1
u113,208966554,5
u113,209278021,2
u113,208715037,1
u113,208697082,5
u113,208947094,5
u113,208715280,2
u113,208777155,5
u113,208947173,5
u113,209078961,5
u113,208057288,2
u113,209141221,1
u113,208776837,5
u113,208776702,5
u113,209463008,2
u113,208697082,5
u113,208947173,4
u113,209125053,3
u113,209079006,5
u113,208042565,1
u113,208883908,5
u113,208776702,5
u113,208120724,5
u113,208883908,5
u113,207950082,5
u113,209079005,5
u113,208898537,2
u113,208697014,5
u113,209205196,3
u113,208884004,5
u113,208966554,5
u113,209338396,2
u113,208487857,2
u113,208785193,5
u113,208883908,5
u113,208776875,5
u113,209272998,5
u113,208966554,5
u113,207950082,5
u113,209532238,2
u113,208697014,4
u113,208120878,5
u113,208823285,5
u113,208697014,5
u113,208823286,4
u113,209436881,2
u113,208787935,5
u114,209456062,2
u114,209338692,2
u114,209079005,3
u114,209001678,5
u114,209172344,5
u114,209278129,2
u114,209439875,3
u114,209141013,1
u114,208614624,5
u114,208042562,2
u114,209439875,5
u114,209281412,5
u114,208903800,5
u114,209465167,3
u114,209256890,5
u114,209059787,2
u114,208451816,1
u114,209459861,3
u114,209281135,5
u114,209281135,5
u114,208614624,5
u114,209205295,5
u114,207314272,2
u114,209125482,5
u114,208124737,2
u114,207151517,1
u114,209485586,1
u114,22786800,3
u114,209549751,5
u114,209320846,2
u114,209439854,5
u114,208898183,2
u114,207729972,1
u114,209226013,2
u114,209205196,5
u114,208603285,3
u114,209125053,4
u114,209172344,5
u114,209527222,2
u114,209372304,5
u114,209618579,5
u114,208042565,3
u114,209459893,4
u114,209549751,5
u114,209459860,5
u114,209256890,5
u114,209125482,4
u114,208614624,5
u114,209465167,5
u114,209125289,5
u114,208541972,3
u114,209084518,5
u114,209465167,5
u114,209142303,5
u114,209485512,5
u114,207729715,2
u114,207776603,2
u114,208788811,5
u114,208947094,1
u114,209618579,5
u114,208057246,2
u114,209372266,4
u114,209168495,5
u114,209325572,5
u114,209325572,5
u114,209006193,5
u114,209485512,5
u114,208770083,2
u114,209459861,5
u114,208549738,2
u114,209465167,5
u114,208966554,3
u114,208042929,2
u114,209083297,5
u114,209125289,5
u114,209256890,5
u114,209372266,5
u114,209256890,5
u114,209125482,5
u114,209079005,1
u114,209550454,5
u114,209463559,5
u114,207950103,2
u114,208715037,1
u114,209084518,4
u114,209459893,5
u114,209083297,5
u114,209463008,5
u114,208603285,2
u114,209083297,5
u114,209338656,2
u114,209226186,1
u114,209463008,5
u114,208660830,1
u114,207314272,3
u114,208425804,1
u114,209439854,5
u114,208694142,4
u114,209278021,2
u114,209422610,5
u115,208936219,5
u115,208936219,5
u115,209445940,5
u115,208057270,3
u115,209059787,5
u115,209281412,2
u115,208966554,2
u115,209459862,2
u115,208220236,5
u115,208492175,5
u115,208785193,2
u115,209338453,5
u115,209041793,3
u115,208057270,5
u115,208765926,2
u115,209278996,2
u115,209030491,4
u115,209280881,1
u115,209436881,5
u115,209279079,3
u115,209045340,5
u115,208776875,3
u115,208510890,2
u115,208313526,5
u115,208696103,5
u115,208765895,1
u115,208966548,2
u115,209059787,5
u115,208715280,5
u115,208715037,4
u115,208715037,4
u115,208761307,5
u115,209485512,1
u115,209459861,2
u115,208057258,4
u115,208492175,5
u115,208603290,1
u115,208715037,5
u115,209100021,5
u115,209320846,5
u115,208715037,5
u115,208761307,5
u115,208810050,5
u115,207695449,1
u115,208220236,5
u115,209430762,5
u115,209347263,1
u115,209018019,5
u115,208047641,5
u115,201071505,4
u115,209347263,2
u115,209168495,3
u115,209220066,4
u115,208715037,5
u115,209220066,5
u115,208715037,5
u115,208613976,4
u115,209059787,5
u115,208492175,5
u115,209338318,3
u115,208614624,1
u115,208057258,5
u115,208776837,2
u115,208425804,5
u115,208057270,5
u115,209278129,2
u115,209436881,5
u115,208613976,4
u115,208966554,1
u115,208696103,5
u115,208761307,5
u115,208369661,5
u115,208057258,4
u115,208313526,5
u115,208936219,5
u115,209459860,2
u115,208492175,4
u115,209045340,5
u115,208715280,5
u115,209320846,4
u115,208761307,5
u115,208715074,3
u115,209430762,5
u115,209521838,3
u115,209618579,1
u115,208451816,5
u115,209275508,3
u115,208047641,4
u115,208715280,5
u115,208787935,2
u115,208120724,3
u115,209045340,5
u115,209325572,2
u115,208492175,5
u115,209059787,4
u115,209527222,1
u115,209125289,2
u115,208715037,5
u115,208613976,3
u115,208347327,5
u116,208765689,3
u116,208487857,5
u116,209383578,5
u116,209454337,3
u116,209027620,5
u116,208770083,5
u116,208888086,4
u116,208765926,5
u116,209226013,5
u116,208917995,5
u116,208903800,1
u116,208465812,3
u116,208946985,2
u116,209083297,1
